opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
6TOOTFQV,Moses Frase,MG Advanced,Bioholding,Won,7/19/17,7/27/17,3985
VG17J29L,Versie Hillebrand,MG Special,Bioholding,Lost,7/19/17,7/29/17,0
FCBBJJIJ,Darcel Schlecht,MG Advanced,Bioholding,Lost,7/20/17,7/23/17,0
SCR1IKLQ,Anna Snelling,GTX Plus Pro,Bioholding,Won,7/27/17,7/29/17,5068
E4KNZB95,Versie Hillebrand,MG Special,Bioholding,Won,7/28/17,8/19/17,53
4DKUZ8JE,Darcel Schlecht,MG Special,Bioholding,Won,7/30/17,7/31/17,53
5W29OCB8,Lajuana Vencill,MG Special,Bioholding,Engaging,7/30/17,00/00/0000,0
2N2MUDOA,Daniell Hammack,GTXPro,Bioholding,Engaging,8/5/17,00/00/0000,0
0F9GSZRO,Moses Frase,GTX Basic,Bioholding,Lost,8/5/17,11/11/17,0
W0TOD23Z,Versie Hillebrand,GTX Basic,Bioholding,Won,8/10/17,9/24/17,546
GFU8P2SC,Versie Hillebrand,MG Special,Bioholding,Lost,8/11/17,8/17/17,0
NSX4NR40,Anna Snelling,GTX Plus Pro,Bioholding,Engaging,8/14/17,00/00/0000,0
64CTQ6C5,Anna Snelling,GTX Plus Pro,Bioholding,Won,8/26/17,11/2/17,6659
MB0XTICR,Versie Hillebrand,MG Special,Bioholding,Won,8/29/17,12/8/17,62
CID4Y877,Marty Freudenburg,GTX Plus Basic,Bioholding,Lost,9/2/17,12/13/17,0
YB6UP71G,Anna Snelling,MG Special,Bioholding,Won,9/3/17,9/6/17,64
6BUW3ZVC,Jonathan Berthelot,GTX Basic,Bioholding,Lost,9/8/17,11/4/17,0
DR2H05BG,Cecily Lampkin,GTX Basic,Bioholding,Won,9/9/17,9/22/17,600
MUUNQNG2,Darcel Schlecht,GTX Plus Basic,Bioholding,Won,9/10/17,9/17/17,1159
N78A330G,Gladys Colclough,MG Special,Bioholding,Won,9/10/17,11/8/17,54
ZDAJ4PFJ,Moses Frase,GTX Basic,Bioholding,Won,9/11/17,12/3/17,513
CNAQ6R7T,Marty Freudenburg,GTX Plus Basic,Bioholding,Won,9/14/17,12/14/17,1086
LDYYOH6W,Gladys Colclough,GTXPro,Bioholding,Won,9/22/17,11/24/17,4938
ZKFWTRRT,Darcel Schlecht,GTXPro,Bioholding,Won,9/23/17,9/30/17,4422
ODINSHYF,Gladys Colclough,MG Special,Bioholding,Lost,9/23/17,10/1/17,0
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,9/26/17,11/15/17,571
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,9/27/17,12/8/17,540
EK06CNRW,Lajuana Vencill,MG Advanced,Bioholding,Won,9/27/17,10/6/17,3681
7PMUB7T4,Darcel Schlecht,GTXPro,Bioholding,Lost,9/30/17,10/12/17,0
TVBY6CND,Marty Freudenburg,GTX Plus Pro,Bioholding,Won,10/11/17,12/15/17,5271
GRO3S3HV,Darcel Schlecht,MG Special,Bioholding,Lost,10/14/17,10/21/17,0
1RND0S0B,Marty Freudenburg,MG Special,Bioholding,Won,10/18/17,10/30/17,43
3EZLRW47,Darcel Schlecht,GTXPro,Bioholding,Lost,10/21/17,10/31/17,0
KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,10/29/17,10/31/17,62
6FR9YZH2,Moses Frase,GTX Plus Pro,Bioholding,Lost,11/16/17,11/17/17,0
TOJ902PF,Daniell Hammack,GTX Plus Basic,Bioholding,Engaging,12/15/17,00/00/0000,0
OHAARANW,Darcel Schlecht,GTXPro,Bioholding,Lost,12/19/17,12/30/17,0
5XADPM6R,Versie Hillebrand,MG Special,Bioholding,Won,12/19/17,12/28/17,58
SYP74C5W,Darcel Schlecht,GTXPro,Bioholding,Prospecting,00/00/0000,00/00/0000,0
EJCPWP6V,Gladys Colclough,GTXPro,Bioholding,Prospecting,00/00/0000,00/00/0000,0
7FQMSWIX,Corliss Cosme,MG Special,Bioplex,Won,11/22/16,3/4/17,62
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,12/15/16,3/16/17,639
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,12/22/16,3/4/17,56
P13DDOTM,Rosie Papadopoulos,MG Special,Bioplex,Won,1/25/17,3/8/17,59
DHACLHPS,Daniell Hammack,GTX Basic,Bioplex,Lost,2/9/17,5/22/17,0
WXCW16QT,Donn Cantrell,GTX Plus Pro,Bioplex,Lost,2/13/17,6/2/17,0
P2LY9NFN,Cassey Cress,GTXPro,Bioplex,Won,2/14/17,5/8/17,4942
K3DQJ796,Garret Kinder,GTX Basic,Bioplex,Lost,2/19/17,5/14/17,0
JEPGSQC9,Violet Mclelland,GTX Plus Pro,Bioplex,Lost,2/21/17,5/5/17,0
TAPNNL1W,Garret Kinder,MG Advanced,Bioplex,Won,2/24/17,3/7/17,3278
F2B62IW4,Maureen Marcano,MG Special,Bioplex,Engaging,2/28/17,00/00/0000,0
CZ8PPZTC,Rosie Papadopoulos,MG Special,Bioplex,Engaging,3/5/17,00/00/0000,0
7IFEKEMG,Violet Mclelland,MG Special,Bioplex,Won,3/15/17,6/6/17,53
SSX3QRTB,Rosie Papadopoulos,MG Special,Bioplex,Lost,3/17/17,5/8/17,0
LJIAOC0Q,Violet Mclelland,MG Special,Bioplex,Won,3/19/17,6/4/17,52
YIGSYPWD,Corliss Cosme,GTXPro,Bioplex,Lost,3/28/17,4/7/17,0
9VEB4KWV,Violet Mclelland,MG Special,Bioplex,Lost,3/28/17,4/7/17,0
FH4VP5CL,Donn Cantrell,GTX Plus Basic,Bioplex,Won,4/3/17,6/26/17,1109
MBGVOGCY,Reed Clapper,GTX Plus Pro,Bioplex,Won,4/5/17,4/12/17,5095
GWRPJWRO,Donn Cantrell,GTXPro,Bioplex,Lost,4/8/17,4/16/17,0
Q169CIK6,Violet Mclelland,MG Advanced,Bioplex,Lost,4/12/17,4/18/17,0
FI5OA7O6,Daniell Hammack,GTXPro,Bioplex,Won,4/23/17,4/25/17,5149
UOXKC4UG,Violet Mclelland,MG Advanced,Bioplex,Won,4/24/17,8/4/17,2981
TCTLOMKP,Cassey Cress,MG Advanced,Bioplex,Won,5/25/17,6/27/17,2993
7SBDZJF4,Donn Cantrell,GTX Plus Basic,Bioplex,Won,6/6/17,8/23/17,1036
7SYJDW4L,Reed Clapper,MG Special,Bioplex,Won,6/15/17,8/4/17,50
F3UB81V7,Boris Faz,MG Special,Bioplex,Won,6/19/17,8/23/17,49
IR2D4ZG5,Rosie Papadopoulos,GTX Plus Pro,Bioplex,Won,6/21/17,6/27/17,6229
XVYL67FL,Donn Cantrell,GTX Basic,Bioplex,Won,6/26/17,7/6/17,541
LWC0UJWD,Cassey Cress,GTX Basic,Bioplex,Lost,7/2/17,7/3/17,0
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,7/13/17,7/21/17,0
7IKDD9UG,Violet Mclelland,GTX Basic,Bioplex,Won,7/25/17,7/26/17,491
6KPKOR79,Donn Cantrell,GTX Plus Basic,Bioplex,Won,8/3/17,9/13/17,1050
TGI9B9AD,Reed Clapper,GTX Plus Pro,Bioplex,Won,8/4/17,12/16/17,6318
7DOGGIXI,Elease Gluck,MG Special,Bioplex,Engaging,8/5/17,00/00/0000,0
0R1F3OIN,Daniell Hammack,MG Advanced,Bioplex,Won,8/15/17,8/22/17,2682
5J4Z0RYC,Cassey Cress,GTX Basic,Bioplex,Won,8/26/17,9/8/17,572
1UW6ILCH,Maureen Marcano,GTX Basic,Bioplex,Engaging,9/5/17,00/00/0000,0
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,9/17/17,11/19/17,5186
55ZNV61S,Donn Cantrell,GTX Basic,Bioplex,Lost,9/22/17,10/4/17,0
600FP406,Violet Mclelland,MG Special,Bioplex,Won,9/23/17,10/2/17,60
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,Bioplex,Won,9/26/17,10/1/17,558
LQJISQSD,Corliss Cosme,GTX Plus Basic,Bioplex,Won,9/27/17,10/5/17,955
U3F5X6BB,Donn Cantrell,MG Special,Bioplex,Lost,9/29/17,12/7/17,0
CTZ5I5R5,Cassey Cress,GTX Plus Pro,Bioplex,Won,10/2/17,12/5/17,5469
5YIWOUOZ,Daniell Hammack,GTXPro,Bioplex,Won,10/19/17,10/24/17,4353
A5IABHP1,Boris Faz,GTXPro,Bioplex,Won,10/27/17,10/28/17,5275
7FCXBW1M,Violet Mclelland,MG Special,Bioplex,Won,11/11/17,11/13/17,51
K98JFWRC,Garret Kinder,GTX Plus Pro,Bioplex,Lost,11/14/17,11/28/17,0
NJAOJJY9,Violet Mclelland,MG Special,Bioplex,Lost,11/17/17,11/25/17,0
J5BCAQ1Z,Zane Levy,GTX Basic,Bioplex,Engaging,12/15/17,00/00/0000,0
OEG8QG42,Anna Snelling,MG Advanced,Bioplex,Prospecting,00/00/0000,00/00/0000,0
JZ4QLP1W,Lajuana Vencill,MG Special,Bioplex,Prospecting,00/00/0000,00/00/0000,0
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,12/10/16,3/22/17,4839
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,12/11/16,3/11/17,1043
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,12/21/16,00/00/0000,0
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,1/5/17,3/30/17,0
4NGSQODD,James Ascencio,GTXPro,Blackzim,Engaging,1/28/17,00/00/0000,0
3B6HWK65,Vicki Laflamme,MG Special,Blackzim,Lost,1/30/17,5/7/17,0
RDJFZGM9,Kami Bicknell,MG Special,Blackzim,Lost,2/1/17,6/13/17,0
9E8A7MQ8,Kary Hendrixson,GTX Plus Pro,Blackzim,Engaging,2/26/17,00/00/0000,0
ITCY8YV0,Zane Levy,GTXPro,Blackzim,Won,3/4/17,6/11/17,5876
JA5G7YBO,Markita Hansen,MG Special,Blackzim,Engaging,3/5/17,00/00/0000,0
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,3/7/17,5/24/17,0
SLYFFVBE,Maureen Marcano,GTX Plus Basic,Blackzim,Engaging,3/7/17,00/00/0000,0
CDA8Y12G,Markita Hansen,MG Special,Blackzim,Won,3/8/17,5/7/17,61
U9CDTLZM,Vicki Laflamme,MG Special,Blackzim,Lost,3/8/17,5/26/17,0
TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,3/14/17,5/12/17,2798
V4XHHFO3,Elease Gluck,GTX Basic,Blackzim,Engaging,3/15/17,00/00/0000,0
1N99TLIA,Maureen Marcano,MG Advanced,Blackzim,Lost,3/20/17,6/2/17,0
PO158L29,Cassey Cress,GTX Basic,Blackzim,Engaging,3/23/17,00/00/0000,0
HRV9DSYF,Vicki Laflamme,GTX Basic,Blackzim,Won,3/25/17,4/3/17,545
LGTIXQ46,Rosalina Dieter,MG Special,Blackzim,Won,4/1/17,4/7/17,51
DRFUPEOU,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,4/4/17,5/10/17,0
NW6OPA4M,Kary Hendrixson,GTX Plus Pro,Blackzim,Won,4/5/17,5/21/17,4983
8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,4/9/17,4/16/17,0
C0SNGBJU,Vicki Laflamme,MG Advanced,Blackzim,Lost,4/13/17,4/23/17,0
VYDCTUAU,Maureen Marcano,MG Advanced,Blackzim,Lost,4/14/17,4/16/17,0
BWIWI1PC,Hayden Neloms,MG Advanced,Blackzim,Lost,4/16/17,4/22/17,0
E2MWXGNG,Hayden Neloms,MG Advanced,Blackzim,Lost,4/17/17,4/19/17,0
C9330YF1,Markita Hansen,GTX Basic,Blackzim,Engaging,4/17/17,00/00/0000,0
QNFO4GX8,Kami Bicknell,GTX Basic,Blackzim,Won,4/20/17,4/28/17,502
OI6UHCTN,Zane Levy,GTX Basic,Blackzim,Won,4/21/17,4/23/17,570
PC38XXQN,Elease Gluck,MG Advanced,Blackzim,Lost,4/23/17,8/1/17,0
APWT2PFU,Rosalina Dieter,MG Special,Blackzim,Won,4/23/17,4/30/17,59
BM0QXHMH,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,5/7/17,8/4/17,0
EYNZMBI0,Kami Bicknell,GTX Plus Pro,Blackzim,Won,5/9/17,9/13/17,4755
59XUUWAQ,Kami Bicknell,MG Special,Blackzim,Lost,5/11/17,9/2/17,0
5BRZKG6Y,Hayden Neloms,MG Special,Blackzim,Lost,5/15/17,9/8/17,0
KS9B13NQ,Maureen Marcano,GTX Plus Basic,Blackzim,Won,5/15/17,9/10/17,1101
GQPQ6XBD,Elease Gluck,GTX Basic,Blackzim,Won,5/21/17,6/6/17,562
EVDMSM4N,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,5/27/17,8/14/17,0
3R8PJCCW,Kary Hendrixson,MG Advanced,Blackzim,Won,5/30/17,9/3/17,2868
YH2NHVXC,Elease Gluck,MG Advanced,Blackzim,Lost,5/31/17,8/26/17,0
ZE7PM90V,James Ascencio,GTX Basic,Blackzim,Won,5/31/17,8/23/17,570
WSG25BZ9,Kary Hendrixson,GTXPro,Blackzim,Won,6/19/17,9/22/17,4966
FQB53DQH,Vicki Laflamme,MG Special,Blackzim,Won,6/20/17,7/1/17,51
YTSX7IW3,Markita Hansen,MG Special,Blackzim,Won,6/24/17,7/2/17,59
KBG5R0WH,Vicki Laflamme,GTX Plus Pro,Blackzim,Lost,6/25/17,7/2/17,0
QM6GJ78P,Kami Bicknell,MG Special,Blackzim,Won,6/27/17,7/7/17,59
7R0G2LC1,Vicki Laflamme,GTX Plus Basic,Blackzim,Won,6/28/17,9/7/17,1211
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,7/14/17,7/16/17,0
BBOWBQA6,Niesha Huffines,GTX Plus Pro,Blackzim,Engaging,7/20/17,00/00/0000,0
MHMD41XY,Elease Gluck,MG Special,Blackzim,Won,7/22/17,7/23/17,51
Y7AC2LSL,Markita Hansen,MG Advanced,Blackzim,Won,7/22/17,9/30/17,3015
KUAZF4E7,Markita Hansen,GTX Plus Basic,Blackzim,Lost,7/25/17,11/27/17,0
YOFRJU68,Kami Bicknell,MG Advanced,Blackzim,Won,7/29/17,9/29/17,3463
FNXCNUR1,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,8/7/17,11/24/17,0
SUOT8GB6,Vicki Laflamme,MG Advanced,Blackzim,Won,8/12/17,11/14/17,3779
UV45XZWJ,Zane Levy,MG Special,Blackzim,Lost,8/14/17,8/18/17,0
BIH4D0JL,Kami Bicknell,GTX Basic,Blackzim,Won,8/16/17,8/23/17,557
M28Z11DC,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,8/25/17,8/31/17,0
PSKWV2JJ,Zane Levy,GTX Plus Basic,Blackzim,Won,8/31/17,11/19/17,1011
7XL4JYSB,Kary Hendrixson,MG Advanced,Blackzim,Lost,9/2/17,11/24/17,0
ZDVZB8PX,Vicki Laflamme,MG Advanced,Blackzim,Won,9/5/17,11/14/17,3930
ZHI12PI4,Hayden Neloms,MG Advanced,Blackzim,Won,9/10/17,12/29/17,3302
SMQV0BRI,Maureen Marcano,GTX Plus Pro,Blackzim,Won,9/10/17,9/21/17,5832
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,9/20/17,11/24/17,58
Y3QBGJLM,Vicki Laflamme,MG Special,Blackzim,Won,9/22/17,12/30/17,54
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,Blackzim,Won,9/24/17,11/26/17,5196
LKBDKJLM,Markita Hansen,MG Special,Blackzim,Lost,9/29/17,11/27/17,0
SGAJAIP9,Maureen Marcano,GTXPro,Blackzim,Won,10/4/17,12/20/17,5026
BO1GBSM0,James Ascencio,GTX Plus Pro,Blackzim,Won,10/5/17,10/11/17,5004
IEJHIQYI,Hayden Neloms,MG Advanced,Blackzim,Won,10/8/17,12/22/17,3517
2T0GMDKK,Markita Hansen,GTX Plus Basic,Blackzim,Lost,10/8/17,10/10/17,0
VR1XYM23,Zane Levy,GTX Basic,Blackzim,Won,10/10/17,12/23/17,551
R6OM4EDE,Maureen Marcano,GTX Basic,Blackzim,Won,10/19/17,11/1/17,524
BZG9DI4Z,Vicki Laflamme,GTX Basic,Blackzim,Lost,10/26/17,10/28/17,0
86MJT5KR,Markita Hansen,MG Special,Blackzim,Lost,11/16/17,11/23/17,0
E3LNNM8H,Maureen Marcano,GTX Plus Pro,Blackzim,Lost,11/18/17,12/5/17,0
H7GFLCDH,Elease Gluck,MG Special,Blackzim,Won,11/24/17,12/18/17,62
B6CHA7CX,Hayden Neloms,MG Special,Blackzim,Won,11/29/17,12/14/17,58
WL31FAI3,Zane Levy,GTXPro,Blackzim,Won,12/17/17,12/26/17,5196
R0Q5BZ9Y,Darcel Schlecht,GTXPro,Blackzim,Prospecting,00/00/0000,00/00/0000,0
URRD7VUB,Jonathan Berthelot,MG Special,Blackzim,Prospecting,00/00/0000,00/00/0000,0
JQ338VQC,Versie Hillebrand,MG Special,Blackzim,Prospecting,00/00/0000,00/00/0000,0
AWDOKG69,Garret Kinder,GTX Basic,Bluth Company,Lost,1/27/17,5/10/17,0
3XVY4LEU,Reed Clapper,GTXPro,Bluth Company,Won,2/3/17,5/9/17,4671
8O1WNJBA,Garret Kinder,GTX Basic,Bluth Company,Lost,2/15/17,3/23/17,0
2AGLONC4,Donn Cantrell,GTXPro,Bluth Company,Won,2/24/17,5/15/17,5621
FZC2J90W,Maureen Marcano,MG Advanced,Bluth Company,Engaging,2/26/17,00/00/0000,0
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,3/7/17,6/4/17,0
YA2NDY1H,Cassey Cress,GTXPro,Bluth Company,Won,3/16/17,5/17/17,4519
9328IHHL,Wilburn Farren,MG Advanced,Bluth Company,Won,3/18/17,5/18/17,3589
89064N0X,Rosie Papadopoulos,MG Advanced,Bluth Company,Lost,4/2/17,4/7/17,0
28QWFYSP,Wilburn Farren,MG Special,Bluth Company,Lost,4/3/17,4/5/17,0
IUDDK8Q0,Cassey Cress,GTXPro,Bluth Company,Lost,4/14/17,4/22/17,0
88R4UBAN,Corliss Cosme,GTX Basic,Bluth Company,Won,4/25/17,5/6/17,562
I92EJ805,Kami Bicknell,GTX Basic,Bluth Company,Engaging,5/1/17,00/00/0000,0
J6T6BTJI,Daniell Hammack,MG Advanced,Bluth Company,Won,5/8/17,8/1/17,3282
F914VHA3,Donn Cantrell,GTX Basic,Bluth Company,Won,5/14/17,8/6/17,525
ENE1HNL3,Cassey Cress,GTX Plus Basic,Bluth Company,Won,5/15/17,6/27/17,1078
RW02HG5P,Donn Cantrell,MG Advanced,Bluth Company,Won,5/29/17,6/11/17,3313
6SV2WYK4,Boris Faz,GTX Plus Basic,Bluth Company,Won,6/2/17,9/5/17,1239
GYS3APR7,Corliss Cosme,GTX Basic,Bluth Company,Won,6/8/17,8/5/17,602
KYL4UFG5,Donn Cantrell,GTX Basic,Bluth Company,Lost,6/11/17,8/29/17,0
ZYRRGSQK,Reed Clapper,MG Advanced,Bluth Company,Lost,6/14/17,6/27/17,0
L1YN7LDL,Cassey Cress,MG Special,Bluth Company,Engaging,6/16/17,00/00/0000,0
9S749GJD,Violet Mclelland,MG Advanced,Bluth Company,Lost,6/24/17,7/5/17,0
MF4299DQ,Cassey Cress,MG Advanced,Bluth Company,Lost,6/26/17,7/3/17,0
0BSYDRMT,Reed Clapper,MG Special,Bluth Company,Won,6/30/17,9/18/17,60
S9N98QU9,Daniell Hammack,GTX Plus Pro,Bluth Company,Lost,7/2/17,7/3/17,0
2HPCHBIL,Corliss Cosme,GTX Plus Pro,Bluth Company,Lost,7/5/17,7/14/17,0
03O9FNTZ,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,7/7/17,7/9/17,1107
NDLX894H,Violet Mclelland,MG Special,Bluth Company,Lost,7/17/17,7/18/17,0
37UCYEDY,Cassey Cress,GTX Plus Basic,Bluth Company,Engaging,7/26/17,00/00/0000,0
9M72KPA3,Kami Bicknell,GTX Plus Basic,Bluth Company,Engaging,7/29/17,00/00/0000,0
9Q2SYGPP,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,7/30/17,8/10/17,1097
V0XFS245,Boris Faz,GTXPro,Bluth Company,Won,7/31/17,9/11/17,4096
R0O1UYNW,Violet Mclelland,MG Special,Bluth Company,Won,8/2/17,8/10/17,53
UADVV91I,Corliss Cosme,MG Special,Bluth Company,Won,8/6/17,12/1/17,59
WHS3UZHR,Violet Mclelland,MG Special,Bluth Company,Won,8/7/17,11/9/17,51
O0L6JUYE,Marty Freudenburg,GTX Basic,Bluth Company,Engaging,8/12/17,00/00/0000,0
2GVXOWDF,Cassey Cress,GTX Basic,Bluth Company,Won,8/20/17,9/11/17,566
QB4FISNE,Violet Mclelland,MG Special,Bluth Company,Lost,8/26/17,8/27/17,0
J25NMK6Q,Violet Mclelland,MG Special,Bluth Company,Lost,8/28/17,11/11/17,0
C58775JM,Corliss Cosme,GTXPro,Bluth Company,Lost,9/8/17,12/30/17,0
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,9/21/17,12/21/17,550
FHCSKQ4K,Donn Cantrell,GTX Plus Pro,Bluth Company,Won,10/1/17,12/30/17,5270
AQH7ORZZ,Reed Clapper,MG Special,Bluth Company,Won,10/1/17,12/18/17,62
89MUGU6K,Rosie Papadopoulos,GTXPro,Bluth Company,Won,10/1/17,11/30/17,4881
H4ZSZQ9V,Reed Clapper,GTXPro,Bluth Company,Won,10/2/17,10/10/17,4186
CCCQGBSY,Reed Clapper,GTX Plus Basic,Bluth Company,Won,10/3/17,12/9/17,1284
EYWXCFXJ,Boris Faz,GTX Plus Pro,Bluth Company,Lost,10/4/17,11/1/17,0
6QAWMSU2,Donn Cantrell,GTX Basic,Bluth Company,Lost,10/18/17,10/24/17,0
0GM4GDFT,Daniell Hammack,GTXPro,Bluth Company,Lost,10/19/17,10/28/17,0
VMGCRSWP,Violet Mclelland,MG Special,Bluth Company,Won,10/28/17,11/14/17,61
I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,11/6/17,00/00/0000,0
3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,11/7/17,11/14/17,3426
2DT6W3HA,Reed Clapper,MG Advanced,Bluth Company,Lost,11/27/17,12/12/17,0
VDGA4KXA,Violet Mclelland,GTX Plus Basic,Bluth Company,Won,12/24/17,12/30/17,1093
OT0GOR3I,Darcel Schlecht,GTXPro,Bluth Company,Prospecting,00/00/0000,00/00/0000,0
TN4KM3D1,Jonathan Berthelot,GTX Basic,Bluth Company,Prospecting,00/00/0000,00/00/0000,0
11T4HX93,Jonathan Berthelot,MG Special,Bluth Company,Prospecting,00/00/0000,00/00/0000,0
0KSK9O00,Lajuana Vencill,GTX Basic,Bluth Company,Prospecting,00/00/0000,00/00/0000,0
SU8JNMP4,Kami Bicknell,GTX Plus Basic,Bubba Gump,Engaging,11/24/16,00/00/0000,0
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,12/9/16,3/14/17,549
WNXZ1FGS,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,1/16/17,3/28/17,0
YBAKNQ8Z,Reed Clapper,MG Advanced,Bubba Gump,Lost,1/28/17,3/30/17,0
01X8H9SO,Corliss Cosme,GTXPro,Bubba Gump,Won,1/30/17,5/13/17,5035
8K1OGB0R,Violet Mclelland,GTXPro,Bubba Gump,Won,2/3/17,5/16/17,4634
44F8ZE41,Donn Cantrell,GTX Basic,Bubba Gump,Lost,2/19/17,5/19/17,0
5MZ0O77T,Reed Clapper,GTXPro,Bubba Gump,Won,2/20/17,5/16/17,4839
FBSEA94D,Rosie Papadopoulos,MG Special,Bubba Gump,Won,2/27/17,6/30/17,53
CG4TWLUR,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,3/8/17,6/2/17,857
0LMA8GMJ,Rosie Papadopoulos,GTX Plus Pro,Bubba Gump,Won,3/15/17,5/10/17,4983
RMO3I92N,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,3/30/17,4/11/17,0
JK75NQBD,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,4/3/17,5/20/17,997
E6WG7J0I,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,4/5/17,4/10/17,1083
FCNYDFK3,Daniell Hammack,GTX Plus Basic,Bubba Gump,Won,4/16/17,6/6/17,1192
HRLYABOS,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,4/21/17,8/21/17,1033
WWTJ5PNC,Daniell Hammack,MG Special,Bubba Gump,Won,4/29/17,5/4/17,60
559PYA0L,Cassey Cress,MG Advanced,Bubba Gump,Won,5/7/17,5/21/17,4287
R034IT17,Rosie Papadopoulos,MG Special,Bubba Gump,Won,5/10/17,5/12/17,54
VPG5E490,Boris Faz,GTX Basic,Bubba Gump,Engaging,5/11/17,00/00/0000,0
0H4AHJRI,Daniell Hammack,GTX Basic,Bubba Gump,Lost,5/14/17,6/1/17,0
HS58SPS7,Cassey Cress,MG Special,Bubba Gump,Lost,5/17/17,5/25/17,0
TR3TXXHF,Cassey Cress,GTX Plus Pro,Bubba Gump,Won,5/24/17,9/13/17,5778
SURL8H49,Donn Cantrell,MG Advanced,Bubba Gump,Won,5/24/17,9/10/17,3521
58K44TMD,Rosie Papadopoulos,MG Advanced,Bubba Gump,Lost,6/4/17,6/20/17,0
KUKJQX9Y,Cassey Cress,MG Advanced,Bubba Gump,Lost,6/7/17,9/8/17,0
1VFUCUWA,Garret Kinder,MG Advanced,Bubba Gump,Won,6/13/17,8/27/17,3279
74YVUL52,Cassey Cress,GTX Basic,Bubba Gump,Lost,6/14/17,9/17/17,0
DVPYKS4A,Cassey Cress,MG Advanced,Bubba Gump,Lost,6/25/17,7/4/17,0
4R0TB2CL,Donn Cantrell,GTXPro,Bubba Gump,Won,7/4/17,7/13/17,4669
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,7/13/17,7/22/17,5873
3YC624RD,Daniell Hammack,GTX Basic,Bubba Gump,Lost,7/18/17,8/5/17,0
WLDFQR7Z,Darcel Schlecht,MG Advanced,Bubba Gump,Engaging,7/21/17,00/00/0000,0
8PUH80YZ,Cassey Cress,GTX Basic,Bubba Gump,Won,7/25/17,8/21/17,511
5GEBBVQQ,Garret Kinder,GTX Plus Pro,Bubba Gump,Lost,8/10/17,11/6/17,0
1S09GEOL,Rosie Papadopoulos,GTX Basic,Bubba Gump,Lost,8/10/17,9/9/17,0
Y7TVYRAX,Reed Clapper,GTX Plus Pro,Bubba Gump,Lost,8/22/17,11/10/17,0
5R1XNYTM,Daniell Hammack,MG Advanced,Bubba Gump,Lost,8/25/17,11/25/17,0
ERWWQ79N,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,8/26/17,11/19/17,1046
Y5A5G2L5,Cassey Cress,GTX Basic,Bubba Gump,Won,8/27/17,12/8/17,606
01FNZW2T,Rosie Papadopoulos,GTXPro,Bubba Gump,Won,8/30/17,12/8/17,3974
T87FD71P,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,9/7/17,11/18/17,1251
YR4EFQ4C,Reed Clapper,GTXPro,Bubba Gump,Won,9/9/17,12/3/17,4647
9LILLW96,Garret Kinder,GTX Plus Pro,Bubba Gump,Lost,9/10/17,11/1/17,0
XT8HCGAD,Rosalina Dieter,MG Special,Bubba Gump,Engaging,9/10/17,00/00/0000,0
77JIGDNZ,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,9/15/17,12/7/17,0
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,9/20/17,12/14/17,472
